   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
   694     0   141    50     0    20     0     111  b0
   695     0   141    52     0    20     0      60  )
   696     0   141    54     0    20     0      63  {
   697     0   142     9     0    20     0      19  return
   698     0   142    16     0    20     0      59  (
   699     0   142    17     0    20     0      12  short
   700     0   142    22     0    20     0      60  )
   701     0   142    23     0    20     0      59  (
   702     0   142    24     0    20     0      59  (
   703     0   142    25     0    20     0     111  b1
   704     0   142    28     0    20     0      90  <<
   705     0   142    31     0    20     0     112  8
   706     0   142    32     0    20     0      60  )
   707     0   142    34     0    20     0      96  |
   708     0   142    36     0    20     0      59  (
   709     0   142    37     0    20     0     111  b0
   710     0   142    40     0    20     0      99  &
   711     0   142    42     0    20     0     112  0xff
   712     0   142    46     0    20     0      60  )
   713     0   142    47     0    20     0      60  )
   714     0   142    48     0    20     0     102  ;
   715     0   143     5     0    20     0      64  }
   716     0   143     5     0    20     0     164  ENDMETHOD
   717     0   143     5     0    21     0     165  STARTMETHOD
   718     0   145     5     0    21     0      45  static
   719     0   145    12     0    21     0      12  short
   720     0   145    18     0    21     0     111  getShortL
   721     0   145    27     0    21     0      59  (
   722     0   145    28     0    21     0     111  ByteBuffer
   723     0   145    39     0    21     0     111  bb
   724     0   145    41     0    21     0      66  ,
   725     0   145    43     0    21     0      36  int
   726     0   145    47     0    21     0     111  bi
   727     0   145    49     0    21     0      60  )
   728     0   145    51     0    21     0      63  {
   729     0   146     9     0    21     0      19  return
   730     0   146    16     0    21     0     111  makeShort
   731     0   146    25     0    21     0      59  (
   732     0   146    26     0    21     0     111  bb._get
   733     0   146    33     0    21     0      59  (
   734     0   146    34     0    21     0     111  bi
   735     0   146    37     0    21     0      74  +
   736     0   146    39     0    21     0     112  1
   737     0   146    40     0    21     0      60  )
   738     0   146    41     0    21     0      66  ,
   739     0   147    26     0    21     0     111  bb._get
   740     0   147    33     0    21     0      59  (
   741     0   147    34     0    21     0     111  bi
   742     0   147    37     0    21     0      74  +
   743     0   147    39     0    21     0     112  0
   744     0   147    40     0    21     0      60  )
   745     0   147    41     0    21     0      60  )
   746     0   147    42     0    21     0     102  ;
   747     0   148     5     0    21     0      64  }
   748     0   148     5     0    21     0     166  ENDMETHOD
   749     0   148     5     0    22     0     167  STARTMETHOD
   750     0   150     5     0    22     0      45  static
   751     0   150    12     0    22     0      12  short
   752     0   150    18     0    22     0     111  getShortL
   753     0   150    27     0    22     0      59  (
   754     0   150    28     0    22     0      53  long
   755     0   150    33     0    22     0     111  a
   756     0   150    34     0    22     0      60  )
   757     0   150    36     0    22     0      63  {
   758     0   151     9     0    22     0      19  return
   759     0   151    16     0    22     0     111  makeShort
   760     0   151    25     0    22     0      59  (
   761     0   151    26     0    22     0     111  _get
   762     0   151    30     0    22     0      59  (
   763     0   151    31     0    22     0     111  a
   764     0   151    33     0    22     0      74  +
   765     0   151    35     0    22     0     112  1
   766     0   151    36     0    22     0      60  )
   767     0   151    37     0    22     0      66  ,
   768     0   152    26     0    22     0     111  _get
   769     0   152    30     0    22     0      59  (
   770     0   152    31     0    22     0     111  a
   771     0   152    32     0    22     0      60  )
   772     0   152    33     0    22     0      60  )
   773     0   152    34     0    22     0     102  ;
   774     0   153     5     0    22     0      64  }
   775     0   153     5     0    22     0     168  ENDMETHOD
   776     0   153     5     0    23     0     169  STARTMETHOD
   777     0   155     5     0    23     0      45  static
   778     0   155    12     0    23     0      12  short
   779     0   155    18     0    23     0     111  getShortB
   780     0   155    27     0    23     0      59  (
   781     0   155    28     0    23     0     111  ByteBuffer
   782     0   155    39     0    23     0     111  bb
   783     0   155    41     0    23     0      66  ,
   784     0   155    43     0    23     0      36  int
   785     0   155    47     0    23     0     111  bi
   786     0   155    49     0    23     0      60  )
   787     0   155    51     0    23     0      63  {
